State,County,Biden,Trump
Virginia,Patrick,"1,954","7,485"
Virginia,Pittsylvania,"10,115","23,751"
Virginia,Powhatan,"5,320","14,055"
Virginia,Prince Edward,"4,973","4,434"
Virginia,Prince George,"7,103","10,103"
Virginia,Prince William,"142,863","81,222"
Virginia,Pulaski,"4,925","12,127"
Virginia,Rappahannock,"2,096","2,812"
Virginia,Richmond,"1,513","2,547"
Virginia,Roanoke,"21,801","34,268"
Virginia,Rockbridge,"4,086","8,088"
Virginia,Rockingham,"12,644","30,349"
Virginia,Russell,"2,373","10,879"
Virginia,Scott,"1,692","9,063"
Virginia,Shenandoah,"6,836","16,463"
Virginia,Smyth,"3,008","10,963"
Virginia,Southampton,"3,969","5,730"
Virginia,Spotsylvania,"34,307","39,411"
Virginia,Stafford,"40,245","37,636"
Virginia,Surry,"2,397","2,025"
Virginia,Sussex,"2,827","2,219"
Virginia,Tazewell,"3,205","16,731"
Virginia,Warren,"6,603","14,069"
Virginia,Washington,"6,617","21,679"
Virginia,Westmoreland,"4,501","5,318"
Virginia,Wise,"3,110","13,366"
Virginia,Wythe,"3,143","11,733"
Virginia,York,"17,683","20,241"
Virginia,Alexandria,"66,240","14,544"
Virginia,Bristol,"2,313","5,347"
Virginia,Buena Vista,825,"1,863"
Virginia,Charlottesville,"20,696","3,094"
Virginia,Chesapeake,"66,377","58,180"
Virginia,Colonial Heights,"2,972","6,007"
Virginia,Covington,964,"1,580"
Virginia,Danville,"11,710","7,428"
Virginia,Emporia,"1,612",754
Virginia,Fairfax City,"9,174","4,007"
Virginia,Falls Church,"7,146","1,490"
Virginia,Franklin City,"2,525","1,487"
Virginia,Fredericksburg,"8,517","4,037"
Virginia,Galax,777,"1,838"
Virginia,Hampton,"46,220","18,430"
Virginia,Harrisonburg,"11,022","5,591"
Virginia,Hopewell,"5,430","4,020"
Virginia,Lexington,"1,791",906
Virginia,Lynchburg,"18,048","17,097"
Virginia,Manassas,"10,356","6,256"
Virginia,Manassas Park,"3,992","1,979"
Virginia,Martinsville,"3,766","2,165"
Virginia,Newport News,"53,099","26,377"
Virginia,Norfolk,"64,440","23,443"
Virginia,Norton,464,"1,109"
Virginia,Petersburg,"12,389","1,584"
Virginia,Poquoson,"2,054","5,605"
Virginia,Portsmouth,"30,948","12,755"
Virginia,Radford,"3,358","2,786"
Virginia,Richmond City,"92,175","16,603"
Virginia,Roanoke City,"26,773","15,607"
Virginia,Salem,"5,148","7,683"
Virginia,Staunton,"6,981","5,695"
Virginia,Suffolk,"28,676","20,082"
Virginia,Virginia Beach,"117,393","105,087"
Virginia,Waynesboro,"4,961","5,507"
Virginia,Williamsburg,"4,790","1,963"
Virginia,Winchester,"6,610","5,221"
Washington,Adams,"1,814","3,907"
Washington,Asotin,"4,250","7,319"
Washington,Benton,"38,706","60,365"
Washington,Chelan,"19,349","22,746"
Washington,Clallam,"24,721","23,062"
Washington,Clark,"140,324","126,303"
Washington,Columbia,668,"1,754"
Washington,Cowlitz,"23,938","34,424"
Washington,Douglas,"7,811","12,955"
Washington,Ferry,"1,486","2,771"
Washington,Franklin,"13,340","18,039"
Washington,Garfield,366,"1,069"
Washington,Grant,"11,819","24,764"
Washington,Grays Harbor,"17,354","19,877"
Washington,Island,"29,213","22,746"
Washington,Jefferson,"17,204","6,931"
Washington,King,"907,310","269,167"
Washington,Kitsap,"90,277","61,563"
Washington,Kittitas,"11,246","14,042"
Washington,Klickitat,"5,959","7,237"
Washington,Lewis,"14,520","29,391"
Washington,Lincoln,"1,713","5,150"
Washington,Mason,"17,269","18,710"
Washington,Okanogan,"8,900","11,840"
Washington,Pacific,"6,794","6,953"
Washington,Pend Oreille,"2,593","5,728"
Washington,Pierce,"249,506","197,730"
Washington,San Juan,"9,725","3,057"
Washington,Skagit,"38,252","32,762"
Washington,Skamania,"3,192","3,885"
Washington,Snohomish,"256,728","166,428"
Washington,Spokane,"135,765","148,576"
Washington,Stevens,"7,839","19,808"
Washington,Thurston,"96,608","65,277"
Washington,Wahkiakum,"1,165","1,741"
Washington,Walla Walla,"13,690","16,400"
Washington,Whatcom,"83,660","50,489"
Washington,Whitman,"11,184","9,067"
Washington,Yakima,"43,179","50,555"
West-Virginia,Barbour,"5,116","1,457"
West-Virginia,Berkeley,"33,279","17,186"
West-Virginia,Boone,"6,816","2,041"
West-Virginia,Braxton,"4,120","1,457"
West-Virginia,Brooke,"7,545","2,947"
West-Virginia,Cabell,"21,721","14,994"
West-Virginia,Calhoun,"2,364",568
West-Virginia,Clay,"2,679",641
West-Virginia,Doddridge,"2,619",435
West-Virginia,Fayette,"11,580","5,063"
West-Virginia,Gilmer,"2,012",599
West-Virginia,Grant,"4,871",607
West-Virginia,Greenbrier,"10,925","4,655"
West-Virginia,Hampshire,"8,033","1,939"
West-Virginia,Hancock,"9,806","3,790"
West-Virginia,Hardy,"4,859","1,381"
West-Virginia,Harrison,"20,683","9,215"
West-Virginia,Jackson,"10,093","3,207"
West-Virginia,Jefferson,"15,033","12,127"
West-Virginia,Kanawha,"46,398","34,344"
West-Virginia,Lewis,"5,782","1,538"
West-Virginia,Lincoln,"6,012","1,711"
West-Virginia,Logan,"10,534","2,333"
West-Virginia,McDowell,"5,148","1,333"
West-Virginia,Marion,"16,300","8,901"
West-Virginia,Marshall,"10,435","3,455"
West-Virginia,Mason,"8,491","2,526"
West-Virginia,Mercer,"19,237","5,556"
West-Virginia,Mineral,"10,040","2,660"
West-Virginia,Mingo,"8,544","1,397"
West-Virginia,Monongalia,"20,803","20,282"
West-Virginia,Monroe,"5,068","1,345"
West-Virginia,Morgan,"6,537","1,998"
West-Virginia,Nicholas,"8,279","2,226"
West-Virginia,Ohio,"12,354","7,223"
West-Virginia,Pendleton,"2,782",820
West-Virginia,Pleasants,"2,742",699
West-Virginia,Pocahontas,"2,895","1,047"
West-Virginia,Preston,"11,190","3,163"
West-Virginia,Putnam,"20,034","7,878"
West-Virginia,Raleigh,"24,673","7,982"
West-Virginia,Randolph,"8,673","3,362"
West-Virginia,Ritchie,"3,649",586
West-Virginia,Roane,"4,213","1,455"
West-Virginia,Summers,"4,074","1,448"
West-Virginia,Taylor,"5,477","1,796"
West-Virginia,Tucker,"2,841",938
West-Virginia,Tyler,"3,226",631
West-Virginia,Upshur,"7,771","2,256"
West-Virginia,Wayne,"12,585","4,088"
West-Virginia,Webster,"2,759",610
West-Virginia,Wetzel,"4,993","1,539"
West-Virginia,Wirt,"2,134",466
West-Virginia,Wood,"27,202","10,926"
West-Virginia,Wyoming,"7,353","1,157"
Wisconsin,Adams,"4,329","7,362"
Wisconsin,Ashland,"4,801","3,841"
Wisconsin,Barron,"9,194","15,803"
Wisconsin,Bayfield,"6,147","4,617"
Wisconsin,Brown,"65,511","75,871"
Wisconsin,Buffalo,"2,860","4,834"
Wisconsin,Burnett,"3,569","6,462"
Wisconsin,Calumet,"12,116","18,156"
Wisconsin,Chippewa,"13,983","21,317"
Wisconsin,Clark,"4,524","10,002"
Wisconsin,Columbia,"16,410","16,927"
Wisconsin,Crawford,"3,953","4,620"
Wisconsin,Dane,"260,185","78,800"
Wisconsin,Dodge,"16,356","31,355"
Wisconsin,Door,"10,044","9,752"
Wisconsin,Douglas,"13,218","10,923"
Wisconsin,Dunn,"9,897","13,173"
Wisconsin,Eau Claire,"31,620","25,341"
Wisconsin,Florence,781,"2,133"
Wisconsin,Fond du Lac,"20,588","35,754"
Wisconsin,Forest,"1,721","3,285"
Wisconsin,Grant,"10,998","14,142"
Wisconsin,Green,"10,851","10,169"
Wisconsin,Green Lake,"3,344","7,168"
Wisconsin,Iowa,"7,828","5,909"
Wisconsin,Iron,"1,533","2,438"
Wisconsin,Jackson,"4,256","5,791"
Wisconsin,Jefferson,"19,904","27,208"
Wisconsin,Juneau,"4,746","8,749"
Wisconsin,Kenosha,"42,193","44,972"
Wisconsin,Kewaunee,"3,976","7,927"
Wisconsin,La Crosse,"37,846","28,684"
Wisconsin,Lafayette,"3,647","4,821"
Wisconsin,Langlade,"3,704","7,330"
Wisconsin,Lincoln,"6,261","10,017"
Wisconsin,Manitowoc,"16,818","27,218"
Wisconsin,Marathon,"30,808","44,624"
Wisconsin,Marinette,"7,366","15,304"
Wisconsin,Marquette,"3,239","5,719"
Wisconsin,Menominee,"1,303",278
Wisconsin,Milwaukee,"317,270","134,357"
Wisconsin,Monroe,"8,433","13,775"
Wisconsin,Oconto,"6,715","16,226"
Wisconsin,Oneida,"10,105","13,671"
Wisconsin,Outagamie,"47,667","58,385"
Wisconsin,Ozaukee,"26,517","33,912"
Wisconsin,Pepin,"1,489","2,584"
Wisconsin,Pierce,"9,839","12,903"
Wisconsin,Polk,"9,370","16,611"
Wisconsin,Portage,"20,428","19,299"
Wisconsin,Price,"3,032","5,394"
Wisconsin,Racine,"50,159","54,479"
Wisconsin,Richland,"3,995","4,871"
Wisconsin,Rock,"46,658","37,138"
Wisconsin,Rusk,"2,517","5,257"
Wisconsin,St. Croix,"23,190","32,199"
Wisconsin,Sauk,"18,108","17,493"
Wisconsin,Sawyer,"4,498","5,909"
Wisconsin,Shawano,"7,131","15,173"
Wisconsin,Sheboygan,"27,101","37,609"
Wisconsin,Taylor,"2,693","7,655"
Wisconsin,Trempealeau,"6,285","8,833"
Wisconsin,Vernon,"7,457","8,218"
Wisconsin,Vilas,"5,903","9,261"
Wisconsin,Walworth,"22,789","33,851"
Wisconsin,Washburn,"3,867","6,334"
Wisconsin,Washington,"26,650","60,237"
Wisconsin,Waukesha,"103,906","159,649"
Wisconsin,Waupaca,"9,703","18,952"
Wisconsin,Waushara,"4,388","9,016"
Wisconsin,Winnebago,"44,060","47,796"
Wisconsin,Wood,"16,365","24,308"
Wyoming,Albany,"8,579","9,092"
Wyoming,Big Horn,"4,806",788
Wyoming,Campbell,"16,975","1,935"
Wyoming,Carbon,"5,014","1,427"
Wyoming,Converse,"5,917",861
Wyoming,Crook,"3,651",378
Wyoming,Fremont,"12,007","5,519"
Wyoming,Goshen,"4,878","1,203"
Wyoming,Hot Springs,"1,999",482
Wyoming,Johnson,"3,881",897
Wyoming,Laramie,"27,891","15,217"
Wyoming,Lincoln,"8,643","1,509"
Wyoming,Natrona,"25,271","8,530"
Wyoming,Niobrara,"1,118",155
Wyoming,Park,"12,813","3,410"
Wyoming,Platte,"3,898",890
Wyoming,Sheridan,"11,843","4,043"
Wyoming,Sublette,"3,957",882
Wyoming,Sweetwater,"12,229","3,823"
Wyoming,Teton,"4,341","9,848"
Wyoming,Uinta,"7,496","1,591"
Wyoming,Washakie,"3,245",651
Wyoming,Weston,"3,107",360
